,动词,名词,形容词,成语,四字词语
专业技能,0.0,1.0,0.0,0.0,0.0
能力,0.0,4.0,0.0,0.0,0.0
双重身份,0.0,1.0,0.0,0.0,0.0
氧吧,0.0,1.0,0.0,0.0,0.0
手机,0.0,5.0,0.0,0.0,0.0
树牢,0.0,4.0,0.0,0.0,0.0
市委书记,0.0,1.0,0.0,0.0,0.0
陈吉宁,0.0,1.0,0.0,0.0,0.0
大力,0.0,2.0,0.0,0.0,0.0
责任,0.0,8.0,0.0,0.0,0.0
要闻,0.0,3.0,0.0,0.0,0.0
解放日报,0.0,3.0,0.0,0.0,3.0
成都路,0.0,19.0,0.0,0.0,0.0
全国,0.0,18.0,0.0,0.0,0.0
里程碑,0.0,3.0,0.0,0.0,0.0
任务,0.0,6.0,0.0,0.0,0.0
市集,0.0,2.0,0.0,0.0,0.0
游客,0.0,40.0,0.0,0.0,0.0
文博,0.0,6.0,0.0,0.0,0.0
座落,0.0,1.0,0.0,0.0,0.0
于延,0.0,1.0,0.0,0.0,0.0
杭帮,0.0,1.0,0.0,0.0,0.0
小狗,0.0,1.0,0.0,0.0,0.0
面馆,0.0,1.0,0.0,0.0,0.0
腰花,0.0,1.0,0.0,0.0,0.0
静安寺,0.0,13.0,0.0,0.0,0.0
百货,0.0,1.0,0.0,0.0,0.0
三文鱼,0.0,1.0,0.0,0.0,0.0
景区,0.0,16.0,0.0,0.0,0.0
序厅,0.0,9.0,0.0,0.0,0.0
陈列,0.0,24.0,0.0,0.0,0.0
集锦,0.0,3.0,0.0,0.0,0.0
国共合作,0.0,3.0,0.0,0.0,0.0
油画,0.0,2.0,0.0,0.0,0.0
国画,0.0,1.0,0.0,0.0,0.0
吴江,0.0,1.0,0.0,0.0,0.0
路途,0.0,1.0,0.0,0.0,0.0
老公,0.0,1.0,0.0,0.0,0.0
团总支,0.0,1.0,0.0,0.0,0.0
团支部,0.0,2.0,0.0,0.0,0.0
纪念,0.0,34.0,0.0,0.0,0.0
五四运动,0.0,2.0,0.0,0.0,0.0
新体验,0.0,1.0,0.0,0.0,0.0
有所,0.0,3.0,0.0,0.0,0.0
方能,0.0,2.0,0.0,0.0,0.0
行远,0.0,2.0,0.0,0.0,0.0
民主,0.0,5.0,0.0,0.0,0.0
渔阳,0.0,9.0,0.0,0.0,0.0
电视,0.0,2.0,0.0,0.0,0.0
上海电视台,0.0,3.0,0.0,0.0,0.0
频道,0.0,8.0,0.0,0.0,0.0
首集,0.0,1.0,0.0,0.0,0.0
节目,0.0,6.0,0.0,0.0,0.0
黄浦区,0.0,12.0,0.0,0.0,0.0
南昌,0.0,1.0,0.0,0.0,0.0
中共中央政治局,0.0,1.0,0.0,0.0,0.0
黄浦,0.0,9.0,0.0,0.0,0.0
剧场,0.0,1.0,0.0,0.0,0.0
陈毅,0.0,5.0,0.0,0.0,0.0
龙华烈士陵园,0.0,5.0,0.0,0.0,0.0
话匣子,0.0,1.0,0.0,0.0,0.0
脚步,0.0,3.0,0.0,0.0,0.0
用心,0.0,1.0,0.0,0.0,0.0
人生,0.0,3.0,0.0,0.0,0.0
烟火,0.0,1.0,0.0,0.0,0.0
诗意,0.0,1.0,0.0,0.0,0.0
扉勒,0.0,1.0,0.0,0.0,0.0
齐聚辅,0.0,1.0,0.0,0.0,0.0
张国焘,0.0,1.0,0.0,0.0,0.0
杨明斋,0.0,1.0,0.0,0.0,0.0
罗章龙,0.0,1.0,0.0,0.0,0.0
王尽美,0.0,1.0,0.0,0.0,0.0
许白昊,0.0,1.0,0.0,0.0,0.0
蔡和森,0.0,2.0,0.0,0.0,0.0
谭平山,0.0,1.0,0.0,0.0,0.0
李震瀛,0.0,1.0,0.0,0.0,0.0
施存统,0.0,1.0,0.0,0.0,0.0
姓名,0.0,3.0,0.0,0.0,0.0
国际形势,0.0,1.0,0.0,0.0,0.0
半殖民地,0.0,1.0,0.0,0.0,0.0
半封建,0.0,1.0,0.0,0.0,0.0
性质,0.0,2.0,0.0,0.0,0.0
动力,0.0,3.0,0.0,0.0,0.0
对象,0.0,3.0,0.0,0.0,0.0
革命史,0.0,1.0,0.0,0.0,0.0
大革命,0.0,2.0,0.0,0.0,0.0
时期,0.0,8.0,0.0,0.0,0.0
地址,0.0,6.0,0.0,0.0,0.0
广州,0.0,2.0,0.0,0.0,0.0
昌兴,0.0,1.0,0.0,0.0,0.0
新街,0.0,1.0,0.0,0.0,0.0
实际,0.0,6.0,0.0,0.0,0.0
编辑,0.0,1.0,0.0,0.0,0.0
全部,0.0,6.0,0.0,0.0,0.0
出版社,0.0,3.0,0.0,0.0,0.0
李达便,0.0,1.0,0.0,0.0,0.0
编书,0.0,1.0,0.0,0.0,0.0
译书,0.0,1.0,0.0,0.0,0.0
委员会,0.0,6.0,0.0,0.0,0.0
文物保护,0.0,18.0,0.0,0.0,0.0
上海市人民政府,0.0,1.0,0.0,0.0,0.0
命名,0.0,5.0,0.0,0.0,0.0
基地,0.0,31.0,0.0,0.0,0.0
国务院,0.0,4.0,0.0,0.0,0.0
重点,0.0,14.0,0.0,0.0,0.0
局部,0.0,1.0,0.0,0.0,0.0
区位,0.0,1.0,0.0,0.0,0.0
价值,0.0,4.0,0.0,0.0,0.0
集团,0.0,4.0,0.0,0.0,0.0
公司,0.0,7.0,0.0,0.0,0.0
绿化,0.0,12.0,0.0,0.0,0.0
部门,0.0,6.0,0.0,0.0,0.0
首席,0.0,2.0,0.0,0.0,0.0
技师,0.0,1.0,0.0,0.0,0.0
工匠,0.0,1.0,0.0,0.0,0.0
能手,0.0,1.0,0.0,0.0,0.0
故地,0.0,1.0,0.0,0.0,0.0
松江,0.0,22.0,0.0,0.0,0.0
公安分局,0.0,6.0,0.0,0.0,0.0
荣乐,0.0,1.0,0.0,0.0,0.0
东路,0.0,3.0,0.0,0.0,0.0
民辅,0.0,1.0,0.0,0.0,0.0
缅怀,0.0,9.0,0.0,0.0,0.0
谋划,0.0,1.0,0.0,0.0,0.0
思政,0.0,16.0,0.0,0.0,0.0
同学,0.0,11.0,0.0,0.0,0.0
方式,0.0,26.0,0.0,0.0,0.0
静安区,0.0,154.0,0.0,0.0,0.0
现场,0.0,20.0,0.0,0.0,0.0
区域,0.0,12.0,0.0,0.0,0.0
缩影,0.0,2.0,0.0,0.0,0.0
课堂,0.0,17.0,0.0,0.0,0.0
协同,0.0,5.0,0.0,0.0,0.0
育人,0.0,4.0,0.0,0.0,0.0
机制,0.0,5.0,0.0,0.0,0.0
风展,0.0,8.0,0.0,0.0,0.0
三明,0.0,22.0,0.0,0.0,0.0
淞沪,0.0,5.0,0.0,0.0,0.0
抗战,0.0,6.0,0.0,0.0,0.0
档案馆,0.0,2.0,0.0,0.0,0.0
陈云,0.0,4.0,0.0,0.0,0.0
普陀区,0.0,2.0,0.0,0.0,0.0
宝山区,0.0,1.0,0.0,0.0,0.0
青浦区,0.0,1.0,0.0,0.0,0.0
学苑,0.0,3.0,0.0,0.0,0.0
宣传片,0.0,3.0,0.0,0.0,0.0
两地,0.0,8.0,0.0,0.0,0.0
情谊,0.0,2.0,0.0,0.0,0.0
数字,0.0,7.0,0.0,0.0,0.0
曾家,0.0,1.0,0.0,0.0,0.0
烈士,0.0,11.0,0.0,0.0,0.0
壮士,0.0,1.0,0.0,0.0,0.0
曾繁益,0.0,1.0,0.0,0.0,0.0
军用,0.0,1.0,0.0,0.0,0.0
开国,0.0,2.0,0.0,0.0,0.0
将军,0.0,1.0,0.0,0.0,0.0
农夫,0.0,1.0,0.0,0.0,0.0
员们,0.0,1.0,0.0,0.0,0.0
苏区,0.0,1.0,0.0,0.0,0.0
红土地,0.0,1.0,0.0,0.0,0.0
真切感,0.0,1.0,0.0,0.0,0.0
老区,0.0,5.0,0.0,0.0,0.0
精彩,0.0,8.0,0.0,0.0,0.0
文化交流,0.0,1.0,0.0,0.0,0.0
诗朗诵,0.0,1.0,0.0,0.0,0.0
姚子青,0.0,1.0,0.0,0.0,0.0
宝山,0.0,1.0,0.0,0.0,0.0
血战,0.0,1.0,0.0,0.0,0.0
老三,0.0,1.0,0.0,0.0,0.0
毛主席,0.0,1.0,0.0,0.0,0.0
诗赞,0.0,1.0,0.0,0.0,0.0
中央苏区,0.0,4.0,0.0,0.0,0.0
核心区,0.0,1.0,0.0,0.0,0.0
中央红军,0.0,2.0,0.0,0.0,0.0
长征,0.0,8.0,0.0,0.0,0.0
出发地,0.0,1.0,0.0,0.0,0.0
关系,0.0,1.0,0.0,0.0,0.0
系统,0.0,10.0,0.0,0.0,0.0
三争,0.0,1.0,0.0,0.0,0.0
致力,0.0,1.0,0.0,0.0,0.0
领航,0.0,1.0,0.0,0.0,0.0
局面,0.0,3.0,0.0,0.0,0.0
丰碑,0.0,2.0,0.0,0.0,0.0
中华人民共和国,0.0,12.0,0.0,0.0,0.0
文章,0.0,4.0,0.0,0.0,0.0
遗址,0.0,20.0,0.0,0.0,0.0
红色旅游,0.0,41.0,0.0,0.0,0.0
精品,0.0,8.0,0.0,0.0,0.0
路线,0.0,15.0,0.0,0.0,0.0
常态,0.0,4.0,0.0,0.0,0.0
助力,0.0,4.0,0.0,0.0,0.0
引擎,0.0,1.0,0.0,0.0,0.0
特地,0.0,1.0,0.0,0.0,0.0
距离,0.0,2.0,0.0,0.0,0.0
状态,0.0,1.0,0.0,0.0,0.0
公共绿地,0.0,7.0,0.0,0.0,0.0
标准,0.0,1.0,0.0,0.0,0.0
功能,0.0,4.0,0.0,0.0,0.0
无法,0.0,2.0,0.0,0.0,0.0
新学期,0.0,3.0,0.0,0.0,0.0
伊始,0.0,1.0,0.0,0.0,0.0
开学,0.0,11.0,0.0,0.0,0.0
第一课,0.0,6.0,0.0,0.0,0.0
警魂,0.0,1.0,0.0,0.0,0.0
全体学生,0.0,1.0,0.0,0.0,0.0
讲解员,0.0,25.0,0.0,0.0,0.0
地向,0.0,1.0,0.0,0.0,0.0
来源,0.0,7.0,0.0,0.0,0.0
老牌,0.0,1.0,0.0,0.0,0.0
松涛,0.0,2.0,0.0,0.0,0.0
梅香,0.0,1.0,0.0,0.0,0.0
磐石,0.0,1.0,0.0,0.0,0.0
锦绣,0.0,2.0,0.0,0.0,0.0
四园,0.0,1.0,0.0,0.0,0.0
梅香春,0.0,1.0,0.0,0.0,0.0
翠林,0.0,1.0,0.0,0.0,0.0
瑶台,0.0,1.0,0.0,0.0,0.0
烟云,0.0,1.0,0.0,0.0,0.0
十景,0.0,1.0,0.0,0.0,0.0
新质,0.0,3.0,0.0,0.0,0.0
生产力,0.0,3.0,0.0,0.0,0.0
经济,0.0,8.0,0.0,0.0,0.0
教育部,0.0,5.0,0.0,0.0,0.0
人文,0.0,13.0,0.0,0.0,0.0
社科,0.0,1.0,0.0,0.0,0.0
社会科学,0.0,1.0,0.0,0.0,0.0
殷德生,0.0,1.0,0.0,0.0,0.0
红领巾,0.0,2.0,0.0,0.0,0.0
历史博物馆,0.0,4.0,0.0,0.0,0.0
城市规划,0.0,3.0,0.0,0.0,0.0
坦宝,0.0,1.0,0.0,0.0,0.0
馆内,0.0,3.0,0.0,0.0,0.0
氛围,0.0,4.0,0.0,0.0,0.0
志愿者,0.0,22.0,0.0,0.0,0.0
春联,0.0,1.0,0.0,0.0,0.0
拓印,0.0,1.0,0.0,0.0,0.0
初心恒耀,0.0,2.0,0.0,0.0,0.0
总结暨,0.0,2.0,0.0,0.0,0.0
迎新会,0.0,2.0,0.0,0.0,0.0
网红地,0.0,1.0,0.0,0.0,0.0
繁花,0.0,3.0,0.0,0.0,0.0
黄河路,0.0,1.0,0.0,0.0,0.0
思南,0.0,3.0,0.0,0.0,0.0
公馆,0.0,6.0,0.0,0.0,0.0
武康,0.0,3.0,0.0,0.0,0.0
大楼,0.0,4.0,0.0,0.0,0.0
马克思主义,0.0,7.0,0.0,0.0,0.0
中国化,0.0,3.0,0.0,0.0,0.0
时代化,0.0,3.0,0.0,0.0,0.0
孟钟捷,0.0,1.0,0.0,0.0,0.0
部长,0.0,28.0,0.0,0.0,0.0
莫亮,0.0,7.0,0.0,0.0,0.0
馆长,0.0,13.0,0.0,0.0,0.0
薛峰,0.0,3.0,0.0,0.0,0.0
样式,0.0,5.0,0.0,0.0,0.0
和二大,0.0,4.0,0.0,0.0,0.0
待遇,0.0,1.0,0.0,0.0,0.0
消防,0.0,3.0,0.0,0.0,0.0
中央军委,0.0,17.0,0.0,0.0,0.0
秘书处,0.0,7.0,0.0,0.0,0.0
特科,0.0,3.0,0.0,0.0,0.0
职工,0.0,11.0,0.0,0.0,0.0
物业,0.0,1.0,0.0,0.0,0.0
消防支队,0.0,1.0,0.0,0.0,0.0
恒丰,0.0,1.0,0.0,0.0,0.0
中队,0.0,7.0,0.0,0.0,0.0
整体,0.0,6.0,0.0,0.0,0.0
影响力,0.0,1.0,0.0,0.0,0.0
专区,0.0,3.0,0.0,0.0,0.0
程序,0.0,1.0,0.0,0.0,0.0
图标,0.0,1.0,0.0,0.0,0.0
信息,0.0,10.0,0.0,0.0,0.0
影城,0.0,2.0,0.0,0.0,0.0
原创,0.0,13.0,0.0,0.0,0.0
电影,0.0,13.0,0.0,0.0,0.0
有限公司,0.0,1.0,0.0,0.0,1.0
行业协会,0.0,1.0,0.0,0.0,0.0
兄弟,0.0,1.0,0.0,0.0,0.0
心向党,0.0,6.0,0.0,0.0,0.0
石湖,0.0,2.0,0.0,0.0,0.0
松江区,0.0,2.0,0.0,0.0,0.0
文化底蕴,0.0,2.0,0.0,0.0,0.0
烈士陵园,0.0,5.0,0.0,0.0,0.0
车墩,0.0,6.0,0.0,0.0,0.0
影视,0.0,4.0,0.0,0.0,0.0
实景,0.0,4.0,0.0,0.0,0.0
建筑群,0.0,8.0,0.0,0.0,0.0
心号,0.0,2.0,0.0,0.0,0.0
巴士,0.0,45.0,0.0,0.0,0.0
策划,0.0,5.0,0.0,0.0,0.0
莘莘学子,0.0,2.0,0.0,0.0,0.0
校园,0.0,5.0,0.0,0.0,0.0
步入,0.0,3.0,0.0,0.0,0.0
深度,0.0,11.0,0.0,0.0,0.0
魅力,0.0,7.0,0.0,0.0,0.0
报国,0.0,1.0,0.0,0.0,0.0
种子,0.0,2.0,0.0,0.0,0.0
静邻,0.0,3.0,0.0,0.0,0.0
专场,0.0,15.0,0.0,0.0,0.0
教学点,0.0,1.0,0.0,0.0,0.0
基层,0.0,11.0,0.0,0.0,0.0
党组织,0.0,4.0,0.0,0.0,0.0
负责同志,0.0,3.0,0.0,0.0,0.0
主打,0.0,3.0,0.0,0.0,0.0
立业,0.0,2.0,0.0,0.0,0.0
立言,0.0,2.0,0.0,0.0,0.0
立德,0.0,2.0,0.0,0.0,0.0
基石,0.0,3.0,0.0,0.0,0.0
党性修养,0.0,14.0,0.0,0.0,0.0
必修课,0.0,6.0,0.0,0.0,0.0
技术,0.0,7.0,0.0,0.0,0.0
大学,0.0,17.0,0.0,0.0,0.0
郭庆松,0.0,2.0,0.0,0.0,0.0
委员长,0.0,2.0,0.0,0.0,0.0
开幕式,0.0,6.0,0.0,0.0,0.0
市文,0.0,5.0,0.0,0.0,0.0
旅局,0.0,7.0,0.0,0.0,0.0
文物局,0.0,2.0,0.0,0.0,0.0
二十大,0.0,19.0,0.0,0.0,0.0
风华,0.0,9.0,0.0,0.0,0.0
从严治党,0.0,2.0,0.0,0.0,0.0
决定性,0.0,2.0,0.0,0.0,0.0
历史使命,0.0,4.0,0.0,0.0,0.0
基本知识,0.0,3.0,0.0,0.0,0.0
社教,0.0,2.0,0.0,0.0,0.0
人员,0.0,2.0,0.0,0.0,0.0
美丽,0.0,9.0,0.0,0.0,0.0
花篮,0.0,2.0,0.0,0.0,0.0
献给党,0.0,2.0,0.0,0.0,0.0
诗歌朗诵,0.0,2.0,0.0,0.0,2.0
嘉宾,0.0,3.0,0.0,0.0,0.0
人士,0.0,2.0,0.0,0.0,0.0
证书,0.0,2.0,0.0,0.0,0.0
黄浦江,0.0,5.0,0.0,0.0,0.0
沙溪,0.0,2.0,0.0,0.0,0.0
河畔,0.0,3.0,0.0,0.0,0.0
同源,0.0,2.0,0.0,0.0,0.0
形式,0.0,14.0,0.0,0.0,0.0
资源共享,0.0,2.0,0.0,0.0,0.0
图片展,0.0,3.0,0.0,0.0,0.0
贡献力量,0.0,2.0,0.0,0.0,0.0
公证员,0.0,6.0,0.0,0.0,0.0
专线,0.0,26.0,0.0,0.0,0.0
公证,0.0,2.0,0.0,0.0,0.0
协会,0.0,3.0,0.0,0.0,0.0
印记,0.0,24.0,0.0,0.0,0.0
原著,0.0,2.0,0.0,0.0,0.0
原理,0.0,2.0,0.0,0.0,0.0
部分,0.0,10.0,0.0,0.0,0.0
公证人,0.0,2.0,0.0,0.0,0.0
五卅运动,0.0,24.0,0.0,0.0,0.0
纪念碑,0.0,23.0,0.0,0.0,0.0
研究部,0.0,4.0,0.0,0.0,0.0
倪娜,0.0,6.0,0.0,0.0,0.0
赵晨雯,0.0,4.0,0.0,0.0,0.0
指路,0.0,4.0,0.0,0.0,0.0
新闻网,0.0,2.0,0.0,0.0,0.0
上海市公安局,0.0,2.0,0.0,0.0,0.0
大厅,0.0,2.0,0.0,0.0,0.0
寻美,0.0,12.0,0.0,0.0,0.0
文化周,0.0,2.0,0.0,0.0,0.0
徐徐,0.0,4.0,0.0,0.0,0.0
场景,0.0,8.0,0.0,0.0,0.0
面向,0.0,4.0,0.0,0.0,0.0
鸵鸵,0.0,2.0,0.0,0.0,0.0
迪士尼,0.0,4.0,0.0,0.0,0.0
三件套,0.0,4.0,0.0,0.0,0.0
小笼包,0.0,2.0,0.0,0.0,0.0
安福,0.0,2.0,0.0,0.0,0.0
康路,0.0,2.0,0.0,0.0,0.0
辣妹,0.0,2.0,0.0,0.0,0.0
西安,0.0,2.0,0.0,0.0,0.0
小寨,0.0,2.0,0.0,0.0,0.0
兴业银行,0.0,2.0,0.0,0.0,0.0
业余,0.0,2.0,0.0,0.0,0.0
自行车,0.0,2.0,0.0,0.0,0.0
嘉年华,0.0,2.0,0.0,0.0,0.0
南桥,0.0,4.0,0.0,0.0,0.0
园区,0.0,4.0,0.0,0.0,0.0
党总支,0.0,15.0,0.0,0.0,0.0
牢记,0.0,15.0,0.0,0.0,0.0
麻栗坡县,0.0,4.0,0.0,0.0,0.0
协议,0.0,2.0,0.0,0.0,0.0
双方,0.0,6.0,0.0,0.0,0.0
课题,0.0,2.0,0.0,0.0,0.0
制度,0.0,2.0,0.0,0.0,0.0
和文,0.0,2.0,0.0,0.0,0.0
人民网,0.0,3.0,0.0,0.0,0.0
仓库,0.0,12.0,0.0,0.0,0.0
公告,0.0,12.0,0.0,0.0,0.0
入馆,0.0,3.0,0.0,0.0,0.0
措施,0.0,2.0,0.0,0.0,0.0
个人,0.0,10.0,0.0,0.0,0.0
和平,0.0,3.0,0.0,0.0,0.0
饭店,0.0,7.0,0.0,0.0,0.0
夜景,0.0,2.0,0.0,0.0,0.0
大疆,0.0,2.0,0.0,0.0,0.0
半岛,0.0,2.0,0.0,0.0,0.0
酒店,0.0,10.0,0.0,0.0,0.0
共青团,0.0,8.0,0.0,0.0,0.0
于勇,0.0,8.0,0.0,0.0,0.0
监委,0.0,13.0,0.0,0.0,0.0
驻市,0.0,1.0,0.0,0.0,0.0
总工会,0.0,18.0,0.0,0.0,0.0
组组长,0.0,1.0,0.0,0.0,0.0
胡霞菁,0.0,1.0,0.0,0.0,0.0
立信,0.0,1.0,0.0,0.0,0.0
学会,0.0,6.0,0.0,0.0,0.0
副会长,0.0,4.0,0.0,0.0,0.0
徐光寿,0.0,1.0,0.0,0.0,0.0
制片人,0.0,1.0,0.0,0.0,0.0
朱丹,0.0,1.0,0.0,0.0,0.0
复旦大学,0.0,3.0,0.0,0.0,1.0
队员,0.0,4.0,0.0,0.0,0.0
冀凌宇,0.0,1.0,0.0,0.0,0.0
真理,0.0,4.0,0.0,0.0,0.0
大道,0.0,1.0,0.0,0.0,0.0
尤玮,0.0,13.0,0.0,0.0,0.0
女性,0.0,11.0,0.0,0.0,0.0
弄堂,0.0,20.0,0.0,0.0,0.0
全体会议,0.0,2.0,0.0,0.0,0.0
妇女干部,0.0,7.0,0.0,0.0,0.0
妇女,0.0,13.0,0.0,0.0,0.0
代表大会,0.0,3.0,0.0,0.0,0.0
副馆长,0.0,11.0,0.0,0.0,0.0
运动史,0.0,2.0,0.0,0.0,0.0
时代精神,0.0,2.0,0.0,0.0,0.0
同胞,0.0,2.0,0.0,0.0,0.0
关怀,0.0,2.0,0.0,0.0,0.0
东方网,0.0,12.0,0.0,0.0,0.0
项颖,0.0,2.0,0.0,0.0,0.0
柏可林,0.0,2.0,0.0,0.0,0.0
刘昊,0.0,2.0,0.0,0.0,0.0
华迎,0.0,2.0,0.0,0.0,0.0
百节,0.0,2.0,0.0,0.0,0.0
参与者,0.0,4.0,0.0,0.0,0.0
讲座,0.0,6.0,0.0,0.0,0.0
实地,0.0,6.0,0.0,0.0,0.0
文汇报,0.0,3.0,0.0,0.0,0.0
意见,0.0,4.0,0.0,0.0,0.0
市新,0.0,6.0,0.0,0.0,0.0
联会,0.0,8.0,0.0,0.0,0.0
领悟,0.0,3.0,0.0,0.0,0.0
开创性,0.0,2.0,0.0,0.0,0.0
地位,0.0,4.0,0.0,0.0,0.0
模范,0.0,2.0,0.0,0.0,0.0
从政,0.0,2.0,0.0,0.0,0.0
表率,0.0,2.0,0.0,0.0,0.0
中央纪委,0.0,6.0,0.0,0.0,0.0
国家,0.0,18.0,0.0,0.0,0.0
网站,0.0,7.0,0.0,0.0,0.0
分院,0.0,2.0,0.0,0.0,0.0
行政区划,0.0,2.0,0.0,0.0,0.0
检察工作,0.0,3.0,0.0,0.0,0.0
座谈,0.0,4.0,0.0,0.0,0.0
陆家嘴,0.0,2.0,0.0,0.0,0.0
金融城,0.0,4.0,0.0,0.0,0.0
工作日,0.0,2.0,0.0,0.0,0.0
午休,0.0,2.0,0.0,0.0,0.0
大厦,0.0,5.0,0.0,0.0,0.0
支部书记,0.0,3.0,0.0,0.0,0.0
陈玲,0.0,4.0,0.0,0.0,0.0
身份,0.0,7.0,0.0,0.0,0.0
陆家嘴金融贸易区,0.0,2.0,0.0,0.0,0.0
金茂,0.0,4.0,0.0,0.0,0.0
商业,0.0,2.0,0.0,0.0,0.0
伙伴,0.0,2.0,0.0,0.0,0.0
白领,0.0,5.0,0.0,0.0,0.0
地下组织,0.0,2.0,0.0,0.0,0.0
斗争史,0.0,2.0,0.0,0.0,0.0
刘长胜,0.0,6.0,0.0,0.0,0.0
高楼大厦,0.0,2.0,0.0,2.0,0.0
地铁站,0.0,4.0,0.0,0.0,0.0
时候,0.0,5.0,0.0,0.0,0.0
地点,0.0,11.0,0.0,0.0,0.0
益民,0.0,2.0,0.0,0.0,0.0
食品,0.0,2.0,0.0,0.0,0.0
光明,0.0,4.0,0.0,0.0,0.0
老同志,0.0,2.0,0.0,0.0,0.0
题外话,0.0,2.0,0.0,0.0,0.0
展览馆,0.0,8.0,0.0,0.0,0.0
流浪,0.0,2.0,0.0,0.0,0.0
地球,0.0,2.0,0.0,0.0,0.0
思政课,0.0,1.0,0.0,0.0,0.0
道路,0.0,11.0,0.0,0.0,0.0
长三角,0.0,3.0,0.0,0.0,0.0
赵泉民,0.0,1.0,0.0,0.0,0.0
专题讲座,0.0,4.0,0.0,0.0,0.0
格致中学,0.0,3.0,0.0,0.0,0.0
学期,0.0,1.0,0.0,0.0,0.0
千秋伟业,0.0,1.0,0.0,0.0,0.0
精神家园,0.0,5.0,0.0,0.0,0.0
主管部门,0.0,4.0,0.0,0.0,0.0
来馆,0.0,2.0,0.0,0.0,0.0
闭馆,0.0,18.0,0.0,0.0,0.0
公众,0.0,10.0,0.0,0.0,0.0
消息,0.0,4.0,0.0,0.0,0.0
运量,0.0,6.0,0.0,0.0,0.0
阿姨,0.0,2.0,0.0,0.0,0.0
华山医院,0.0,2.0,0.0,0.0,0.0
太阳,0.0,4.0,0.0,0.0,0.0
华山,0.0,2.0,0.0,0.0,0.0
阅览室,0.0,2.0,0.0,0.0,0.0
无人,0.0,2.0,0.0,0.0,0.0
杂志,0.0,3.0,0.0,0.0,0.0
水面,0.0,2.0,0.0,0.0,0.0
男孩子,0.0,2.0,0.0,0.0,0.0
二手房,0.0,2.0,0.0,0.0,0.0
感觉,0.0,9.0,0.0,0.0,0.0
有点,0.0,7.0,0.0,0.0,0.0
麻木,0.0,2.0,0.0,0.0,0.0
国王,0.0,2.0,0.0,0.0,0.0
酥皮,0.0,2.0,0.0,0.0,0.0
老外,0.0,2.0,0.0,0.0,0.0
咖啡,0.0,2.0,0.0,0.0,0.0
法棍,0.0,2.0,0.0,0.0,0.0
黄油,0.0,2.0,0.0,0.0,0.0
酱园,0.0,2.0,0.0,0.0,0.0
首站,0.0,4.0,0.0,0.0,0.0
上海财经大学,0.0,12.0,0.0,0.0,0.0
联络员,0.0,2.0,0.0,0.0,0.0
常务,0.0,4.0,0.0,0.0,0.0
副校长,0.0,3.0,0.0,0.0,0.0
陈晓漫,0.0,2.0,0.0,0.0,0.0
许涛,0.0,2.0,0.0,0.0,0.0
校长,0.0,5.0,0.0,0.0,0.0
感兴趣,0.0,2.0,0.0,0.0,0.0
风格,0.0,9.0,0.0,0.0,0.0
商场,0.0,3.0,0.0,0.0,0.0
生酪,0.0,2.0,0.0,0.0,0.0
生椰拿铁,0.0,2.0,0.0,0.0,0.0
赵嘉鸣,0.0,4.0,0.0,0.0,0.0
文明办,0.0,6.0,0.0,0.0,0.0
潘敏,0.0,3.0,0.0,0.0,0.0
研究室,0.0,7.0,0.0,0.0,0.0
严爱云,0.0,2.0,0.0,0.0,0.0
宋宗德,0.0,4.0,0.0,0.0,0.0
实物,0.0,4.0,0.0,0.0,0.0
数量,0.0,2.0,0.0,0.0,0.0
数件,0.0,2.0,0.0,0.0,0.0
原件,0.0,4.0,0.0,0.0,0.0
守护人,0.0,4.0,0.0,0.0,0.0
张人亚,0.0,2.0,0.0,0.0,0.0
同志,0.0,8.0,0.0,0.0,0.0
物品,0.0,2.0,0.0,0.0,0.0
见物,0.0,2.0,0.0,0.0,0.0
拍照片,0.0,2.0,0.0,0.0,0.0
图书,0.0,2.0,0.0,0.0,0.0
便民,0.0,4.0,0.0,0.0,0.0
图书馆,0.0,2.0,0.0,0.0,0.0
人工,0.0,1.0,0.0,0.0,0.0
机管局,0.0,2.0,0.0,0.0,0.0
局长,0.0,2.0,0.0,0.0,0.0
宋庆龄,0.0,1.0,0.0,0.0,0.0
倪一飞,0.0,1.0,0.0,0.0,0.0
应邀出席,0.0,1.0,0.0,0.0,0.0
行政,0.0,1.0,0.0,0.0,0.0
常务副,0.0,1.0,0.0,0.0,0.0
徐建刚,0.0,1.0,0.0,0.0,0.0
新党章,0.0,1.0,0.0,0.0,0.0
区视,0.0,3.0,0.0,0.0,0.0
串联,0.0,7.0,0.0,0.0,0.0
景点,0.0,10.0,0.0,0.0,0.0
见面,0.0,8.0,0.0,0.0,0.0
总长,0.0,3.0,0.0,0.0,0.0
起点,0.0,8.0,0.0,0.0,0.0
步道,0.0,15.0,0.0,0.0,0.0
游线,0.0,9.0,0.0,0.0,0.0
市政道路,0.0,3.0,0.0,0.0,0.0
风景线,0.0,1.0,0.0,0.0,0.0
夜线,0.0,4.0,0.0,0.0,0.0
串珠,0.0,3.0,0.0,0.0,0.0
成链,0.0,3.0,0.0,0.0,0.0
苏州河,0.0,3.0,0.0,0.0,0.0
八路军,0.0,2.0,0.0,0.0,0.0
驻沪,0.0,2.0,0.0,0.0,0.0
管理局,0.0,4.0,0.0,0.0,0.0
项目,0.0,17.0,0.0,0.0,0.0
凤一,0.0,2.0,0.0,0.0,0.0
风情,0.0,3.0,0.0,0.0,0.0
