,动词,名词,形容词,成语,四字词语
平话,0.0,1.0,0.0,0.0,0.0
京剧,0.0,1.0,0.0,0.0,0.0
豫剧,0.0,1.0,0.0,0.0,0.0
飞熊入梦,0.0,1.0,0.0,0.0,1.0
剧目,0.0,2.0,0.0,0.0,0.0
金额,0.0,1.0,0.0,0.0,0.0
特邀,0.0,1.0,0.0,0.0,0.0
徐明,0.0,2.0,0.0,0.0,0.0
开端,0.0,2.0,0.0,0.0,0.0
脉络,0.0,1.0,0.0,0.0,0.0
二维码,0.0,2.0,0.0,0.0,0.0
观感,0.0,6.0,0.0,0.0,0.0
朱虹,0.0,3.0,0.0,0.0,0.0
新浪,0.0,4.0,0.0,0.0,0.0
博客,0.0,4.0,0.0,0.0,0.0
散客,0.0,3.0,0.0,0.0,0.0
限额,0.0,4.0,0.0,0.0,0.0
游码,0.0,4.0,0.0,0.0,0.0
出版社,0.0,10.0,0.0,0.0,0.0
收集整理,0.0,1.0,0.0,0.0,0.0
研究员,0.0,5.0,0.0,0.0,0.0
装帧,0.0,4.0,0.0,0.0,0.0
心意,0.0,1.0,0.0,0.0,0.0
造诣,0.0,1.0,0.0,0.0,0.0
横货,0.0,1.0,0.0,0.0,0.0
獬豸,0.0,3.0,0.0,0.0,0.0
明官剑,0.0,1.0,0.0,0.0,0.0
七七事变,0.0,1.0,0.0,0.0,1.0
抗战,0.0,6.0,0.0,0.0,0.0
心思,0.0,1.0,0.0,0.0,0.0
灰常灰,0.0,1.0,0.0,0.0,0.0
大明,0.0,1.0,0.0,0.0,0.0
高阶,0.0,2.0,0.0,0.0,0.0
波澜,0.0,1.0,0.0,0.0,0.0
区间,0.0,1.0,0.0,0.0,0.0
六位数,0.0,1.0,0.0,0.0,0.0
兵器,0.0,2.0,0.0,0.0,0.0
屏蔽,0.0,1.0,0.0,0.0,0.0
玩家,0.0,1.0,0.0,0.0,0.0
腰包,0.0,1.0,0.0,0.0,0.0
圈子,0.0,1.0,0.0,0.0,0.0
势利眼,0.0,1.0,0.0,0.0,0.0
上古,0.0,1.0,0.0,0.0,0.0
传说,0.0,1.0,0.0,0.0,0.0
神兽,0.0,1.0,0.0,0.0,0.0
鹿非鹿,0.0,1.0,0.0,0.0,0.0
法律,0.0,1.0,0.0,0.0,0.0
公平正义,0.0,1.0,0.0,0.0,0.0
忠奸,0.0,1.0,0.0,0.0,0.0
官员,0.0,1.0,0.0,0.0,0.0
发生冲突,0.0,1.0,0.0,0.0,0.0
纠纷,0.0,1.0,0.0,0.0,0.0
独角兽,0.0,1.0,0.0,0.0,0.0
能用,0.0,1.0,0.0,0.0,0.0
指向,0.0,1.0,0.0,0.0,0.0
人用,0.0,1.0,0.0,0.0,0.0
角抵,0.0,1.0,0.0,0.0,0.0
犯法者,0.0,1.0,0.0,0.0,0.0
五四新文化运动,0.0,3.0,0.0,0.0,0.0
新冠,0.0,1.0,0.0,0.0,0.0
肺炎,0.0,5.0,0.0,0.0,0.0
优良传统,0.0,1.0,0.0,0.0,0.0
新风,0.0,1.0,0.0,0.0,0.0
须知,0.0,1.0,0.0,0.0,0.0
规模性,0.0,2.0,0.0,0.0,0.0
蜡烛,0.0,1.0,0.0,0.0,0.0
具体安排,0.0,1.0,0.0,0.0,0.0
便民,0.0,1.0,0.0,0.0,0.0
呼声,0.0,1.0,0.0,0.0,0.0
全市,0.0,2.0,0.0,0.0,0.0
馆前,0.0,2.0,0.0,0.0,0.0
体温,0.0,4.0,0.0,0.0,0.0
南社,0.0,1.0,0.0,0.0,0.0
航海,0.0,5.0,0.0,0.0,0.0
世博会,0.0,5.0,0.0,0.0,0.0
水闸,0.0,3.0,0.0,0.0,0.0
代表团,0.0,3.0,0.0,0.0,0.0
驻沪,0.0,3.0,0.0,0.0,0.0
办事处,0.0,4.0,0.0,0.0,0.0
土山,0.0,2.0,0.0,0.0,0.0
徐光启,0.0,2.0,0.0,0.0,0.0
淞沪,0.0,3.0,0.0,0.0,0.0
奉贤区,0.0,2.0,0.0,0.0,0.0
松江区,0.0,13.0,0.0,0.0,0.0
三山,0.0,1.0,0.0,0.0,0.0
会馆,0.0,4.0,0.0,0.0,0.0
管理处,0.0,2.0,0.0,0.0,0.0
顾正红,0.0,1.0,0.0,0.0,0.0
国歌,0.0,3.0,0.0,0.0,0.0
展示馆,0.0,4.0,0.0,0.0,0.0
闵行区,0.0,2.0,0.0,0.0,0.0
苏州河,0.0,1.0,0.0,0.0,0.0
龙华,0.0,1.0,0.0,0.0,0.0
地下组织,0.0,1.0,0.0,0.0,0.0
斗争史,0.0,1.0,0.0,0.0,0.0
刘长胜,0.0,1.0,0.0,0.0,0.0
中央局,0.0,1.0,0.0,0.0,0.0
特委,0.0,1.0,0.0,0.0,0.0
长宁区,0.0,2.0,0.0,0.0,0.0
嘉定,0.0,5.0,0.0,0.0,0.0
顾维钧,0.0,1.0,0.0,0.0,0.0
留学生,0.0,1.0,0.0,0.0,0.0
崇明,0.0,2.0,0.0,0.0,0.0
陈化成,0.0,1.0,0.0,0.0,0.0
有恒,0.0,1.0,0.0,0.0,0.0
董其昌,0.0,1.0,0.0,0.0,0.0
书画艺术,0.0,1.0,0.0,0.0,0.0
农垦,0.0,1.0,0.0,0.0,0.0
黄炎培,0.0,2.0,0.0,0.0,0.0
张闻天,0.0,2.0,0.0,0.0,0.0
吴昌硕,0.0,5.0,0.0,0.0,0.0
浦东新区,0.0,1.0,0.0,0.0,0.0
南汇,0.0,2.0,0.0,0.0,0.0
地质,0.0,1.0,0.0,0.0,0.0
科普馆,0.0,1.0,0.0,0.0,0.0
汽车,0.0,3.0,0.0,0.0,0.0
抗日战争,0.0,1.0,0.0,0.0,0.0
红木,0.0,1.0,0.0,0.0,0.0
琉璃,0.0,1.0,0.0,0.0,0.0
纺织,0.0,1.0,0.0,0.0,0.0
四海,0.0,1.0,0.0,0.0,0.0
周虎臣,0.0,1.0,0.0,0.0,0.0
曹素功,0.0,1.0,0.0,0.0,0.0
沧海,0.0,1.0,0.0,0.0,0.0
唐招提寺,0.0,1.0,0.0,0.0,0.0
鉴真,0.0,1.0,0.0,0.0,0.0
东山,0.0,1.0,0.0,0.0,0.0
魁夷,0.0,1.0,0.0,0.0,0.0
隔扇,0.0,1.0,0.0,0.0,0.0
金石,0.0,2.0,0.0,0.0,0.0
金西,0.0,1.0,0.0,0.0,0.0
竹刻,0.0,1.0,0.0,0.0,0.0
灵鼠,0.0,1.0,0.0,0.0,0.0
丰年,0.0,1.0,0.0,0.0,0.0
迎春,0.0,2.0,0.0,0.0,0.0
挹览,0.0,7.0,0.0,0.0,0.0
清芬,0.0,7.0,0.0,0.0,0.0
市级,0.0,8.0,0.0,0.0,0.0
刘海粟,0.0,4.0,0.0,0.0,0.0
当代艺术,0.0,4.0,0.0,0.0,0.0
区级,0.0,1.0,0.0,0.0,0.0
韩天衡,0.0,1.0,0.0,0.0,0.0
艺术院,0.0,1.0,0.0,0.0,0.0
金桥,0.0,1.0,0.0,0.0,0.0
碧云,0.0,1.0,0.0,0.0,0.0
松江,0.0,8.0,0.0,0.0,0.0
杨培明,0.0,1.0,0.0,0.0,0.0
宣传画,0.0,1.0,0.0,0.0,0.0
上海东方,0.0,1.0,0.0,0.0,0.0
陶瓷,0.0,3.0,0.0,0.0,0.0
家市,0.0,1.0,0.0,0.0,0.0
文化馆,0.0,1.0,0.0,0.0,0.0
分阶段,0.0,1.0,0.0,0.0,0.0
小学部,0.0,1.0,0.0,0.0,0.0
中学部,0.0,1.0,0.0,0.0,0.0
书箱,0.0,1.0,0.0,0.0,0.0
行业,0.0,4.0,0.0,0.0,0.0
分行业,0.0,1.0,0.0,0.0,0.0
工作指南,0.0,2.0,0.0,0.0,1.0
企事业,0.0,1.0,0.0,0.0,0.0
实名制,0.0,1.0,0.0,0.0,0.0
佩带,0.0,1.0,0.0,0.0,0.0
生命安全,0.0,2.0,0.0,0.0,0.0
奖品,0.0,3.0,0.0,0.0,0.0
杯垫,0.0,3.0,0.0,0.0,0.0
图案,0.0,4.0,0.0,0.0,0.0
百花,0.0,1.0,0.0,0.0,0.0
诗笺,0.0,1.0,0.0,0.0,0.0
三本,0.0,2.0,0.0,0.0,0.0
鱼虫,0.0,1.0,0.0,0.0,0.0
脱俗,0.0,1.0,0.0,0.0,0.0
李贺,0.0,2.0,0.0,0.0,0.0
绿章,0.0,2.0,0.0,0.0,0.0
封事,0.0,2.0,0.0,0.0,0.0
手卷,0.0,2.0,0.0,0.0,0.0
横幅,0.0,2.0,0.0,0.0,0.0
详文,0.0,1.0,0.0,0.0,0.0
博线,0.0,1.0,0.0,0.0,0.0
神盖记,0.0,3.0,0.0,0.0,0.0
题记,0.0,2.0,0.0,0.0,0.0
二手书,0.0,2.0,0.0,0.0,0.0
风月,0.0,1.0,0.0,0.0,0.0
北虹,0.0,2.0,0.0,0.0,0.0
年级组,0.0,1.0,0.0,0.0,0.0
讲师,0.0,1.0,0.0,0.0,0.0
精心,0.0,1.0,0.0,0.0,0.0
馆厅,0.0,1.0,0.0,0.0,0.0
记录卡,0.0,1.0,0.0,0.0,0.0
静心,0.0,2.0,0.0,0.0,0.0
政教,0.0,1.0,0.0,0.0,0.0
建构,0.0,1.0,0.0,0.0,0.0
少先队,0.0,1.0,0.0,0.0,0.0
发布公告,0.0,1.0,0.0,0.0,0.0
工程施工,0.0,1.0,0.0,0.0,0.0
出版物,0.0,1.0,0.0,0.0,0.0
爱国心,0.0,1.0,0.0,0.0,0.0
先驱,0.0,3.0,0.0,0.0,0.0
典籍,0.0,1.0,0.0,0.0,0.0
外国文学,0.0,1.0,0.0,0.0,0.0
二十世纪,0.0,2.0,0.0,0.0,0.0
东亚,0.0,1.0,0.0,0.0,0.0
领土,0.0,1.0,0.0,0.0,0.0
国际友人,0.0,1.0,0.0,0.0,0.0
外国,0.0,6.0,0.0,0.0,0.0
胸怀,0.0,3.0,0.0,0.0,0.0
气质,0.0,3.0,0.0,0.0,0.0
数量,0.0,1.0,0.0,0.0,0.0
高居,0.0,1.0,0.0,0.0,0.0
盆友,0.0,1.0,0.0,0.0,0.0
绘画,0.0,3.0,0.0,0.0,0.0
美术设计,0.0,1.0,0.0,0.0,1.0
战友,0.0,2.0,0.0,0.0,0.0
如云,0.0,1.0,0.0,0.0,0.0
景行,0.0,1.0,0.0,0.0,0.0
交叉感染,0.0,2.0,0.0,0.0,0.0
文博,0.0,5.0,0.0,0.0,0.0
环境卫生,0.0,1.0,0.0,0.0,0.0
众志成城,0.0,1.0,0.0,1.0,0.0
正月十五,0.0,1.0,0.0,0.0,1.0
祝您,0.0,1.0,0.0,0.0,0.0
安康,0.0,3.0,0.0,0.0,0.0
上鲁研学,0.0,2.0,0.0,0.0,2.0
火热,0.0,2.0,0.0,0.0,0.0
艺术片,0.0,2.0,0.0,0.0,0.0
答题,0.0,1.0,0.0,0.0,0.0
环节,0.0,1.0,0.0,0.0,0.0
动笔,0.0,1.0,0.0,0.0,0.0
动脚,0.0,1.0,0.0,0.0,0.0
动眼,0.0,1.0,0.0,0.0,0.0
动耳,0.0,1.0,0.0,0.0,0.0
动脑,0.0,1.0,0.0,0.0,0.0
老式,0.0,1.0,0.0,0.0,0.0
小道,0.0,265.0,0.0,0.0,0.0
中国人民银行,0.0,2.0,0.0,0.0,0.0
零花钱,0.0,2.0,0.0,0.0,0.0
中国工商银行,0.0,2.0,0.0,0.0,0.0
飞速,0.0,1.0,0.0,0.0,0.0
太潮,0.0,1.0,0.0,0.0,0.0
时尚,0.0,3.0,0.0,0.0,0.0
日新月异,0.0,1.0,0.0,1.0,1.0
真实感,0.0,2.0,0.0,0.0,0.0
事物,0.0,1.0,0.0,0.0,0.0
冰雪,0.0,3.0,0.0,0.0,0.0
吉林,0.0,4.0,0.0,0.0,0.0
雪博会,0.0,2.0,0.0,0.0,0.0
集体,0.0,5.0,0.0,0.0,0.0
秦始皇,0.0,1.0,0.0,0.0,0.0
帝陵,0.0,1.0,0.0,0.0,0.0
博物院,0.0,2.0,0.0,0.0,0.0
山东,0.0,4.0,0.0,0.0,0.0
福建省,0.0,1.0,0.0,0.0,0.0
徐州,0.0,16.0,0.0,0.0,0.0
画像石,0.0,21.0,0.0,0.0,0.0
王朝,0.0,4.0,0.0,0.0,0.0
汉画,0.0,15.0,0.0,0.0,0.0
儒家,0.0,2.0,0.0,0.0,0.0
教义,0.0,2.0,0.0,0.0,0.0
神话,0.0,3.0,0.0,0.0,0.0
丝巾,0.0,2.0,0.0,0.0,0.0
法定,0.0,2.0,0.0,0.0,0.0
入馆,0.0,2.0,0.0,0.0,0.0
赞誉,0.0,1.0,0.0,0.0,0.0
汉人,0.0,1.0,0.0,0.0,0.0
气魄,0.0,1.0,0.0,0.0,0.0
金戈铁马,0.0,1.0,0.0,1.0,0.0
国富民强,0.0,1.0,0.0,0.0,0.0
集汉,0.0,1.0,0.0,0.0,0.0
画文,0.0,1.0,0.0,0.0,0.0
一体,0.0,1.0,0.0,0.0,0.0
现实生活,0.0,1.0,0.0,0.0,0.0
希翼,0.0,1.0,0.0,0.0,0.0
出品,0.0,1.0,0.0,0.0,0.0
杨孝军,0.0,1.0,0.0,0.0,0.0
定向,0.0,2.0,0.0,0.0,0.0
参赛选手,0.0,1.0,0.0,0.0,0.0
中公,0.0,1.0,0.0,0.0,0.0
画卷,0.0,1.0,0.0,0.0,0.0
共青团中央,0.0,1.0,0.0,0.0,0.0
馆际,0.0,2.0,0.0,0.0,0.0
工作思路,0.0,1.0,0.0,0.0,0.0
水电,0.0,4.0,0.0,0.0,0.0
剧场,0.0,4.0,0.0,0.0,0.0
咨询电话,0.0,2.0,0.0,0.0,2.0
心仪,0.0,4.0,0.0,0.0,0.0
下文,0.0,1.0,0.0,0.0,0.0
分门别类,0.0,1.0,0.0,1.0,1.0
板块,0.0,2.0,0.0,0.0,0.0
见闻,0.0,1.0,0.0,0.0,0.0
湖南,0.0,3.0,0.0,0.0,0.0
负责管理,0.0,1.0,0.0,0.0,0.0
馆舍,0.0,5.0,0.0,0.0,0.0
天使,0.0,1.0,0.0,0.0,0.0
作家协会,0.0,2.0,0.0,0.0,0.0
徐汇区,0.0,2.0,0.0,0.0,0.0
聚集地,0.0,1.0,0.0,0.0,0.0
舞王,0.0,1.0,0.0,0.0,0.0
世贸,0.0,1.0,0.0,0.0,0.0
林荫,0.0,20.0,0.0,0.0,0.0
流星雨,0.0,1.0,0.0,0.0,0.0
艾利斯,0.0,1.0,0.0,0.0,0.0
迷宫,0.0,2.0,0.0,0.0,0.0
文旅局,0.0,2.0,0.0,0.0,0.0
局属,0.0,1.0,0.0,0.0,0.0
书友,0.0,2.0,0.0,0.0,0.0
听众,0.0,1.0,0.0,0.0,0.0
N年,0.0,1.0,0.0,0.0,0.0
朴素,0.0,1.0,0.0,0.0,0.0
奶奶,0.0,2.0,0.0,0.0,0.0
女孩子,0.0,1.0,0.0,0.0,0.0
恶心,0.0,2.0,0.0,0.0,0.0
腿脚,0.0,1.0,0.0,0.0,0.0
女孩,0.0,9.0,0.0,0.0,0.0
胳膊,0.0,1.0,0.0,0.0,0.0
男性,0.0,2.0,0.0,0.0,0.0
坏人,0.0,2.0,0.0,0.0,0.0
海南,0.0,6.0,0.0,0.0,0.0
保亭黎族苗族自治县,0.0,2.0,0.0,0.0,0.0
五彩,0.0,5.0,0.0,0.0,0.0
霓裳,0.0,5.0,0.0,0.0,0.0
瑰宝,0.0,6.0,0.0,0.0,0.0
黎族,0.0,10.0,0.0,0.0,0.0
织锦,0.0,7.0,0.0,0.0,0.0
演变史,0.0,1.0,0.0,0.0,0.0
太史,0.0,1.0,0.0,0.0,0.0
翰池,0.0,3.0,0.0,0.0,0.0
墨海,0.0,3.0,0.0,0.0,0.0
古砚,0.0,5.0,0.0,0.0,0.0
砚台,0.0,5.0,0.0,0.0,0.0
西汉,0.0,3.0,0.0,0.0,0.0
质地,0.0,3.0,0.0,0.0,0.0
生肖,0.0,3.0,0.0,0.0,0.0
民俗,0.0,1.0,0.0,0.0,0.0
文化史,0.0,1.0,0.0,0.0,0.0
特征,0.0,1.0,0.0,0.0,0.0
篇章,0.0,2.0,0.0,0.0,0.0
重量,0.0,1.0,0.0,0.0,0.0
哈尔滨,0.0,2.0,0.0,0.0,0.0
叶君,0.0,1.0,0.0,0.0,0.0
美女,0.0,1.0,0.0,0.0,0.0
菲阳,0.0,1.0,0.0,0.0,0.0
画廊,0.0,2.0,0.0,0.0,0.0
剧中人,0.0,1.0,0.0,0.0,0.0
戏服,0.0,2.0,0.0,0.0,0.0
毛背心,0.0,1.0,0.0,0.0,0.0
风采,0.0,7.0,0.0,0.0,0.0
肉麻,0.0,1.0,0.0,0.0,0.0
图荐书,0.0,1.0,0.0,0.0,0.0
灯火,0.0,4.0,0.0,0.0,0.0
藏品展,0.0,1.0,0.0,0.0,0.0
文艺观,0.0,1.0,0.0,0.0,0.0
文艺思想,0.0,1.0,0.0,0.0,0.0
藉此,0.0,1.0,0.0,0.0,0.0
新视野,0.0,1.0,0.0,0.0,0.0
荣誉,0.0,1.0,0.0,0.0,0.0
称号,0.0,1.0,0.0,0.0,0.0
图画,0.0,1.0,0.0,0.0,0.0
中心校,0.0,2.0,0.0,0.0,0.0
喜洋洋,0.0,1.0,0.0,0.0,0.0
中队,0.0,1.0,0.0,0.0,0.0
开心果,0.0,2.0,0.0,0.0,0.0
小队,0.0,3.0,0.0,0.0,0.0
全体,0.0,2.0,0.0,0.0,0.0
队员,0.0,1.0,0.0,0.0,0.0
辅导员,0.0,1.0,0.0,0.0,0.0
暖阳,0.0,1.0,0.0,0.0,0.0
雏鹰,0.0,1.0,0.0,0.0,0.0
宝山区,0.0,1.0,0.0,0.0,0.0
小淞果,0.0,1.0,0.0,0.0,0.0
浅池,0.0,1.0,0.0,0.0,0.0
翰墨,0.0,1.0,0.0,0.0,0.0
合力,0.0,2.0,0.0,0.0,0.0
质朴,0.0,1.0,0.0,0.0,0.0
两汉,0.0,1.0,0.0,0.0,0.0
雏凤,0.0,1.0,0.0,0.0,0.0
清音,0.0,1.0,0.0,0.0,0.0
雍荣,0.0,1.0,0.0,0.0,0.0
端庄,0.0,2.0,0.0,0.0,0.0
宋砚,0.0,1.0,0.0,0.0,0.0
元明砚,0.0,1.0,0.0,0.0,0.0
石尚,0.0,1.0,0.0,0.0,0.0
单元,0.0,1.0,0.0,0.0,0.0
文房四宝,0.0,1.0,0.0,1.0,1.0
发端,0.0,1.0,0.0,0.0,0.0
能工巧匠,0.0,1.0,0.0,1.0,0.0
一物,0.0,1.0,0.0,0.0,0.0
一景,0.0,2.0,0.0,0.0,0.0
王笈,0.0,1.0,0.0,0.0,0.0
序厅,0.0,3.0,0.0,0.0,0.0
迎客,0.0,1.0,0.0,0.0,0.0
亲笔,0.0,3.0,0.0,0.0,0.0
陈列室,0.0,2.0,0.0,0.0,0.0
遗著,0.0,1.0,0.0,0.0,0.0
解放日报,0.0,2.0,0.0,0.0,2.0
大罪,0.0,1.0,0.0,0.0,0.0
介亭,0.0,2.0,0.0,0.0,0.0
阿金,0.0,2.0,0.0,0.0,0.0
宣教部,0.0,6.0,0.0,0.0,0.0
昭君,0.0,1.0,0.0,0.0,0.0
安汉,0.0,1.0,0.0,0.0,0.0
木兰,0.0,1.0,0.0,0.0,0.0
从军,0.0,1.0,0.0,0.0,0.0
杨妃,0.0,1.0,0.0,0.0,0.0
男权,0.0,1.0,0.0,0.0,0.0
女人,0.0,2.0,0.0,0.0,0.0
责任,0.0,2.0,0.0,0.0,0.0
夜未央,0.0,1.0,0.0,0.0,0.0
中老年人,0.0,1.0,0.0,0.0,0.0
迪斯科,0.0,1.0,0.0,0.0,0.0
交友,0.0,2.0,0.0,0.0,0.0
郊游,0.0,1.0,0.0,0.0,0.0
代际,0.0,1.0,0.0,0.0,0.0
前滩,0.0,1.0,0.0,0.0,0.0
太古,0.0,1.0,0.0,0.0,0.0
潮人,0.0,1.0,0.0,0.0,0.0
奢侈品,0.0,1.0,0.0,0.0,0.0
滨江,0.0,1.0,0.0,0.0,0.0
绿地,0.0,2.0,0.0,0.0,0.0
商店,0.0,2.0,0.0,0.0,0.0
穷鬼,0.0,1.0,0.0,0.0,0.0
狂魔,0.0,1.0,0.0,0.0,0.0
员工,0.0,2.0,0.0,0.0,0.0
古北,0.0,1.0,0.0,0.0,0.0
园路,0.0,1.0,0.0,0.0,0.0
张江,0.0,1.0,0.0,0.0,0.0
科长,0.0,1.0,0.0,0.0,0.0
程序员,0.0,1.0,0.0,0.0,0.0
七宝,0.0,2.0,0.0,0.0,0.0
效果,0.0,3.0,0.0,0.0,0.0
索尼,0.0,1.0,0.0,0.0,0.0
纪念塔,0.0,1.0,0.0,0.0,0.0
依萍,0.0,1.0,0.0,0.0,0.0
赏景,0.0,1.0,0.0,0.0,0.0
韵味,0.0,1.0,0.0,0.0,0.0
启示录,0.0,1.0,0.0,0.0,0.0
钟楼,0.0,1.0,0.0,0.0,0.0
朝向,0.0,1.0,0.0,0.0,0.0
洋房,0.0,1.0,0.0,0.0,0.0
异曲同工,0.0,1.0,0.0,1.0,0.0
街景,0.0,1.0,0.0,0.0,0.0
盖戳,0.0,1.0,0.0,0.0,0.0
角落,0.0,4.0,0.0,0.0,0.0
长凳,0.0,1.0,0.0,0.0,0.0
彩蛋,0.0,1.0,0.0,0.0,0.0
橘子,0.0,1.0,0.0,0.0,0.0
认真读书,0.0,1.0,0.0,0.0,0.0
绿叶菜,0.0,1.0,0.0,0.0,0.0
体力,0.0,1.0,0.0,0.0,0.0
多巴胺,0.0,1.0,0.0,0.0,0.0
爷叔,0.0,1.0,0.0,0.0,0.0
大拇指,0.0,1.0,0.0,0.0,0.0
新史,0.0,1.0,0.0,0.0,0.0
高声,0.0,1.0,0.0,0.0,0.0
游乐,0.0,1.0,0.0,0.0,0.0
锅贴,0.0,1.0,0.0,0.0,0.0
体味,0.0,2.0,0.0,0.0,0.0
华青,0.0,1.0,0.0,0.0,0.0
建校,0.0,1.0,0.0,0.0,0.0
校名,0.0,1.0,0.0,0.0,0.0
大讲堂,0.0,1.0,0.0,0.0,0.0
常务理事,0.0,1.0,0.0,0.0,0.0
理事,0.0,4.0,0.0,0.0,0.0
硕士生,0.0,2.0,0.0,0.0,0.0
曹漫之,0.0,1.0,0.0,0.0,0.0
于明,0.0,1.0,0.0,0.0,0.0
西楼,0.0,1.0,0.0,0.0,0.0
政人,0.0,1.0,0.0,0.0,0.0
花盆,0.0,1.0,0.0,0.0,0.0
奇才,0.0,1.0,0.0,0.0,0.0
旷世,0.0,1.0,0.0,0.0,0.0
寒门,0.0,1.0,0.0,0.0,0.0
掌柜,0.0,1.0,0.0,0.0,0.0
当代史,0.0,1.0,0.0,0.0,0.0
乡贤,0.0,1.0,0.0,0.0,0.0
真是太,0.0,1.0,0.0,0.0,0.0
弹奏,0.0,1.0,0.0,0.0,0.0
滤镜,0.0,3.0,0.0,0.0,0.0
核酸,0.0,4.0,0.0,0.0,0.0
方可,0.0,1.0,0.0,0.0,0.0
毛线,0.0,1.0,0.0,0.0,0.0
马甲,0.0,2.0,0.0,0.0,0.0
画作,0.0,2.0,0.0,0.0,0.0
希冀,0.0,1.0,0.0,0.0,0.0
计数,0.0,1.0,0.0,0.0,0.0
语言文字,0.0,1.0,0.0,0.0,0.0
琳琳,0.0,1.0,0.0,0.0,0.0
满目,0.0,2.0,0.0,0.0,0.0
宝库,0.0,3.0,0.0,0.0,0.0
精神家园,0.0,1.0,0.0,0.0,0.0
潮水,0.0,1.0,0.0,0.0,0.0
苦旅,0.0,1.0,0.0,0.0,0.0
夙愿,0.0,1.0,0.0,0.0,0.0
铁粉,0.0,1.0,0.0,0.0,0.0
本色,0.0,1.0,0.0,0.0,0.0
思迪爱,0.0,18.0,0.0,0.0,0.0
常来内山,0.0,1.0,0.0,0.0,0.0
购书,0.0,2.0,0.0,0.0,0.0
会客,0.0,1.0,0.0,0.0,0.0
结识,0.0,1.0,0.0,0.0,0.0
夫妇,0.0,1.0,0.0,0.0,0.0
挚友,0.0,2.0,0.0,0.0,0.0
国民党,0.0,1.0,0.0,0.0,0.0
进步人士,0.0,2.0,0.0,0.0,0.0
方志敏,0.0,1.0,0.0,0.0,0.0
健全人格,0.0,1.0,0.0,0.0,0.0
译介,0.0,1.0,0.0,0.0,0.0
辑校,0.0,1.0,0.0,0.0,0.0
碑铭,0.0,2.0,0.0,0.0,0.0
墓志,0.0,1.0,0.0,0.0,0.0
煌煌,0.0,1.0,0.0,0.0,0.0
专文,0.0,1.0,0.0,0.0,0.0
杂集,0.0,1.0,0.0,0.0,0.0
藏汉,0.0,1.0,0.0,0.0,0.0
拓本,0.0,2.0,0.0,0.0,0.0
实绩,0.0,1.0,0.0,0.0,0.0
巨幅,0.0,3.0,0.0,0.0,0.0
弧形,0.0,1.0,0.0,0.0,0.0
银幕,0.0,1.0,0.0,0.0,0.0
涵义,0.0,1.0,0.0,0.0,0.0
艺术形象,0.0,1.0,0.0,0.0,0.0
电脑,0.0,1.0,0.0,0.0,0.0
不争,0.0,1.0,0.0,0.0,0.0
丰子凯,0.0,1.0,0.0,0.0,0.0
核心,0.0,1.0,0.0,0.0,0.0
民族之林,0.0,1.0,0.0,0.0,0.0
性格,0.0,2.0,0.0,0.0,0.0
中文版,0.0,1.0,0.0,0.0,0.0
外文版,0.0,1.0,0.0,0.0,0.0
影视资料,0.0,1.0,0.0,0.0,0.0
当牛马,0.0,1.0,0.0,0.0,0.0
情愿,0.0,1.0,0.0,0.0,0.0
火烧,0.0,1.0,0.0,0.0,0.0
墙体,0.0,1.0,0.0,0.0,0.0
黑暗世界,0.0,1.0,0.0,0.0,0.0
短片,0.0,2.0,0.0,0.0,0.0
气势,0.0,1.0,0.0,0.0,0.0
哲理性,0.0,1.0,0.0,0.0,0.0
概略,0.0,1.0,0.0,0.0,0.0
著名诗人,0.0,1.0,0.0,0.0,0.0
牛马,0.0,1.0,0.0,0.0,0.0
文化界,0.0,1.0,0.0,0.0,0.0
资助,0.0,1.0,0.0,0.0,0.0
花岗石,0.0,1.0,0.0,0.0,0.0
所书,0.0,3.0,0.0,0.0,0.0
金字,0.0,1.0,0.0,0.0,0.0
丧仪,0.0,1.0,0.0,0.0,0.0
民众代表,0.0,1.0,0.0,0.0,0.0
沈钧儒,0.0,1.0,0.0,0.0,0.0
挽幛,0.0,1.0,0.0,0.0,0.0
灵柩,0.0,1.0,0.0,0.0,0.0
土堆,0.0,1.0,0.0,0.0,0.0
梯形,0.0,1.0,0.0,0.0,0.0
磁制,0.0,1.0,0.0,0.0,0.0
扶柩,0.0,1.0,0.0,0.0,0.0
军警,0.0,1.0,0.0,0.0,0.0
警戒,0.0,1.0,0.0,0.0,0.0
华里,0.0,1.0,0.0,0.0,0.0
殡仪馆,0.0,1.0,0.0,0.0,0.0
公葬,0.0,1.0,0.0,0.0,0.0
复原,0.0,2.0,0.0,0.0,0.0
客厅,0.0,1.0,0.0,0.0,0.0
餐室,0.0,1.0,0.0,0.0,0.0
庭院式,0.0,1.0,0.0,0.0,0.0
库房,0.0,1.0,0.0,0.0,0.0
文献资料,0.0,2.0,0.0,0.0,0.0
现名,0.0,1.0,0.0,0.0,0.0
陈植,0.0,3.0,0.0,0.0,0.0
马头,0.0,1.0,0.0,0.0,0.0
山墙,0.0,1.0,0.0,0.0,0.0
资料室,0.0,1.0,0.0,0.0,0.0
总数,0.0,1.0,0.0,0.0,0.0
影片,0.0,1.0,0.0,0.0,0.0
读书笔记,0.0,1.0,0.0,0.0,1.0
会员,0.0,1.0,0.0,0.0,0.0
小秘书,0.0,1.0,0.0,0.0,0.0
烟锅,0.0,1.0,0.0,0.0,0.0
陈汉弟,0.0,2.0,0.0,0.0,0.0
