,动词,名词,形容词,成语,四字词语
职业,0.0,3.0,0.0,0.0,0.0
入党,0.0,14.0,0.0,0.0,0.0
积极分子,0.0,4.0,0.0,0.0,0.0
武昌区,0.0,6.0,0.0,0.0,0.0
机关,0.0,35.0,0.0,0.0,0.0
幼儿园,0.0,5.0,0.0,0.0,0.0
小朋友,0.0,1.0,0.0,0.0,0.0
职工代表,0.0,1.0,0.0,0.0,0.0
铜像,0.0,5.0,0.0,0.0,0.0
志哀,0.0,1.0,0.0,0.0,0.0
敬献,0.0,7.0,0.0,0.0,0.0
鲜花,0.0,1.0,0.0,0.0,0.0
浴血,0.0,1.0,0.0,0.0,0.0
记者,0.0,84.0,0.0,0.0,0.0
许涛,0.0,1.0,0.0,0.0,0.0
骆丹,0.0,1.0,0.0,0.0,0.0
通讯员,0.0,6.0,0.0,0.0,0.0
刘翔,0.0,1.0,0.0,0.0,0.0
文明,0.0,12.0,0.0,0.0,0.0
新风,0.0,1.0,0.0,0.0,0.0
春和景明,0.0,1.0,0.0,0.0,0.0
思念,0.0,1.0,0.0,0.0,0.0
模范,0.0,1.0,0.0,0.0,0.0
榜样,0.0,3.0,0.0,0.0,0.0
雷锋,0.0,10.0,0.0,0.0,0.0
日记,0.0,3.0,0.0,0.0,0.0
东城,0.0,3.0,0.0,0.0,0.0
正声雅音,0.0,1.0,0.0,0.0,1.0
题词,0.0,2.0,0.0,0.0,0.0
二院,0.0,1.0,0.0,0.0,0.0
数学系,0.0,1.0,0.0,0.0,0.0
编辑部,0.0,3.0,0.0,0.0,0.0
陈独秀,0.0,6.0,0.0,0.0,0.0
强区,0.0,1.0,0.0,0.0,0.0
海报,0.0,2.0,0.0,0.0,0.0
静宁县,0.0,24.0,0.0,0.0,0.0
界石,0.0,43.0,0.0,0.0,0.0
麦积,0.0,1.0,0.0,0.0,0.0
读万卷书,0.0,1.0,0.0,0.0,0.0
行万里路,0.0,1.0,0.0,0.0,0.0
课程,0.0,3.0,0.0,0.0,0.0
集锦,0.0,1.0,0.0,0.0,0.0
曙光,0.0,2.0,0.0,0.0,0.0
读书,0.0,10.0,0.0,0.0,0.0
定西市,0.0,3.0,0.0,0.0,0.0
罗镇,0.0,2.0,0.0,0.0,0.0
景区,0.0,75.0,0.0,0.0,0.0
岷州,0.0,4.0,0.0,0.0,0.0
白银市,0.0,1.0,0.0,0.0,0.0
会宁,0.0,1.0,0.0,0.0,0.0
会师,0.0,9.0,0.0,0.0,0.0
景园,0.0,1.0,0.0,0.0,0.0
平凉市,0.0,11.0,0.0,0.0,0.0
平东,0.0,1.0,0.0,0.0,0.0
工委,0.0,2.0,0.0,0.0,0.0
庆阳市,0.0,1.0,0.0,0.0,0.0
南梁,0.0,2.0,0.0,0.0,0.0
山城堡,0.0,1.0,0.0,0.0,0.0
战役,0.0,21.0,0.0,0.0,0.0
甘肃省,0.0,16.0,0.0,0.0,0.0
时政,0.0,5.0,0.0,0.0,0.0
陕西,0.0,53.0,0.0,0.0,0.0
照片,0.0,30.0,0.0,0.0,0.0
记录,0.0,4.0,0.0,0.0,0.0
机场,0.0,1.0,0.0,0.0,0.0
黄炎培,0.0,1.0,0.0,0.0,0.0
育人,0.0,1.0,0.0,0.0,0.0
阵地,0.0,4.0,0.0,0.0,0.0
号角,0.0,1.0,0.0,0.0,0.0
红四军,0.0,12.0,0.0,0.0,0.0
赣南,0.0,8.0,0.0,0.0,0.0
闽西,0.0,3.0,0.0,0.0,0.0
红一方面军,0.0,6.0,0.0,0.0,0.0
前景,0.0,2.0,0.0,0.0,0.0
场景,0.0,8.0,0.0,0.0,0.0
复原,0.0,7.0,0.0,0.0,0.0
爱国主义,0.0,28.0,0.0,0.0,0.0
服务中心,0.0,3.0,0.0,0.0,0.0
翩翩,0.0,1.0,0.0,0.0,0.0
林畲,0.0,21.0,0.0,0.0,0.0
史迹,0.0,7.0,0.0,0.0,0.0
史馆,0.0,3.0,0.0,0.0,0.0
利用,0.0,13.0,0.0,0.0,0.0
资源整合,0.0,1.0,0.0,0.0,0.0
新建,0.0,13.0,0.0,0.0,0.0
康养,0.0,1.0,0.0,0.0,0.0
体验型,0.0,1.0,0.0,0.0,0.0
小镇,0.0,13.0,0.0,0.0,0.0
县市,0.0,1.0,0.0,0.0,0.0
内心,0.0,2.0,0.0,0.0,0.0
李先生,0.0,1.0,0.0,0.0,0.0
动容,0.0,3.0,0.0,0.0,0.0
代代相承,0.0,1.0,0.0,0.0,0.0
脉络,0.0,1.0,0.0,0.0,0.0
砖墙,0.0,1.0,0.0,0.0,0.0
青色,0.0,5.0,0.0,0.0,0.0
石阶,0.0,1.0,0.0,0.0,0.0
大厅,0.0,1.0,0.0,0.0,0.0
如梦令,0.0,4.0,0.0,0.0,0.0
宁化,0.0,8.0,0.0,0.0,0.0
路隘林,0.0,2.0,0.0,0.0,0.0
直指,0.0,2.0,0.0,0.0,0.0
武夷山,0.0,2.0,0.0,0.0,0.0
厢房,0.0,2.0,0.0,0.0,0.0
诗词,0.0,16.0,0.0,0.0,0.0
拓印,0.0,1.0,0.0,0.0,0.0
标语,0.0,11.0,0.0,0.0,0.0
限度,0.0,1.0,0.0,0.0,0.0
情况,0.0,18.0,0.0,0.0,0.0
工作人员,0.0,13.0,0.0,0.0,0.0
史书,0.0,1.0,0.0,0.0,0.0
田野,0.0,1.0,0.0,0.0,0.0
历时,0.0,1.0,0.0,0.0,0.0
展陈,0.0,1.0,0.0,0.0,0.0
布置,0.0,1.0,0.0,0.0,0.0
学员,0.0,30.0,0.0,0.0,0.0
革命战争,0.0,2.0,0.0,0.0,0.0
烽火,0.0,1.0,0.0,0.0,0.0
三明市,0.0,8.0,0.0,0.0,0.0
福建省,0.0,17.0,0.0,0.0,0.0
全省,0.0,11.0,0.0,0.0,0.0
关心,0.0,1.0,0.0,0.0,0.0
称号,0.0,1.0,0.0,0.0,0.0
文物保护,0.0,52.0,0.0,0.0,0.0
单位,0.0,56.0,0.0,0.0,0.0
和县,0.0,1.0,0.0,0.0,0.0
现场,0.0,32.0,0.0,0.0,0.0
教学,0.0,18.0,0.0,0.0,0.0
人数,0.0,2.0,0.0,0.0,0.0
社会主义,0.0,22.0,0.0,0.0,0.0
核心,0.0,11.0,0.0,0.0,0.0
价值观,0.0,9.0,0.0,0.0,0.0
传统,0.0,15.0,0.0,0.0,0.0
特色,0.0,27.0,0.0,0.0,0.0
馆长,0.0,7.0,0.0,0.0,0.0
刘光军,0.0,2.0,0.0,0.0,0.0
文化公园,0.0,4.0,0.0,0.0,0.0
工程,0.0,14.0,0.0,0.0,0.0
和林,0.0,3.0,0.0,0.0,0.0
氛围,0.0,3.0,0.0,0.0,0.0
记者站,0.0,3.0,0.0,0.0,0.0
程新,0.0,1.0,0.0,0.0,0.0
编辑,0.0,2.0,0.0,0.0,0.0
淑杭,0.0,1.0,0.0,0.0,0.0
伟大领袖,0.0,1.0,0.0,0.0,0.0
诞辰,0.0,10.0,0.0,0.0,0.0
中国工农红军,0.0,6.0,0.0,0.0,0.0
光荣,0.0,6.0,0.0,0.0,0.0
家庭,0.0,3.0,0.0,0.0,0.0
寓所,0.0,5.0,0.0,0.0,0.0
约会,0.0,8.0,0.0,0.0,0.0
樟博,0.0,5.0,0.0,0.0,0.0
观众,0.0,14.0,0.0,0.0,0.0
全员,0.0,4.0,0.0,0.0,0.0
樟树市,0.0,16.0,0.0,0.0,0.0
太平,0.0,7.0,0.0,0.0,0.0
清江,0.0,7.0,0.0,0.0,0.0
吴城,0.0,2.0,0.0,0.0,0.0
问题,0.0,29.0,0.0,0.0,0.0
樟树,0.0,12.0,0.0,0.0,0.0
思政,0.0,4.0,0.0,0.0,0.0
红街,0.0,13.0,0.0,0.0,0.0
长江,0.0,25.0,0.0,0.0,0.0
之滨,0.0,4.0,0.0,0.0,0.0
黄鹤楼,0.0,8.0,0.0,0.0,0.0
街巷,0.0,1.0,0.0,0.0,0.0
副馆长,0.0,4.0,0.0,0.0,0.0
万玲,0.0,1.0,0.0,0.0,0.0
光影,0.0,3.0,0.0,0.0,0.0
风雷,0.0,3.0,0.0,0.0,0.0
英雄,0.0,23.0,0.0,0.0,0.0
新闻网,0.0,1.0,0.0,0.0,0.0
静宁,0.0,24.0,0.0,0.0,0.0
丝路,0.0,2.0,0.0,0.0,0.0
主线,0.0,2.0,0.0,0.0,0.0
充分发挥,0.0,3.0,0.0,0.0,0.0
武装,0.0,3.0,0.0,0.0,0.0
职能作用,0.0,2.0,0.0,0.0,0.0
文物,0.0,59.0,0.0,0.0,0.0
放光芒,0.0,2.0,0.0,0.0,0.0
红井村,0.0,2.0,0.0,0.0,0.0
挖井,0.0,3.0,0.0,0.0,0.0
沙洲,0.0,10.0,0.0,0.0,0.0
红井,0.0,10.0,0.0,0.0,0.0
民居,0.0,7.0,0.0,0.0,0.0
建筑,0.0,55.0,0.0,0.0,0.0
坝镇,0.0,1.0,0.0,0.0,0.0
村民,0.0,16.0,0.0,0.0,0.0
水井,0.0,1.0,0.0,0.0,0.0
所在地,0.0,11.0,0.0,0.0,0.0
瑞金,0.0,14.0,0.0,0.0,0.0
村庄,0.0,7.0,0.0,0.0,0.0
中央政府,0.0,2.0,0.0,0.0,0.0
叶坪村,0.0,1.0,0.0,0.0,0.0
部委,0.0,1.0,0.0,0.0,0.0
金玉,0.0,2.0,0.0,0.0,0.0
视角,0.0,3.0,0.0,0.0,0.0
头条,0.0,4.0,0.0,0.0,0.0
文章,0.0,6.0,0.0,0.0,0.0
交流,0.0,23.0,0.0,0.0,0.0
共鉴,0.0,4.0,0.0,0.0,0.0
东西南北中,0.0,2.0,0.0,0.0,0.0
崆峒,0.0,6.0,0.0,0.0,0.0
新华网,0.0,3.0,0.0,0.0,0.0
人民网,0.0,6.0,0.0,0.0,0.0
老街,0.0,2.0,0.0,0.0,0.0
爷爷,0.0,8.0,0.0,0.0,0.0
苗苗,0.0,2.0,0.0,0.0,0.0
事情,0.0,2.0,0.0,0.0,0.0
土地革命,0.0,3.0,0.0,0.0,0.0
时期,0.0,21.0,0.0,0.0,0.0
石下,0.0,4.0,0.0,0.0,0.0
芬芳,0.0,2.0,0.0,0.0,0.0
商业区,0.0,2.0,0.0,0.0,0.0
试点,0.0,2.0,0.0,0.0,0.0
示范村,0.0,4.0,0.0,0.0,0.0
目的地,0.0,2.0,0.0,0.0,0.0
旧地,0.0,2.0,0.0,0.0,0.0
画林,0.0,4.0,0.0,0.0,0.0
现存,0.0,6.0,0.0,0.0,0.0
医院,0.0,13.0,0.0,0.0,0.0
夜校,0.0,12.0,0.0,0.0,0.0
烈士墓,0.0,4.0,0.0,0.0,0.0
意义,0.0,8.0,0.0,0.0,0.0
金牌,0.0,6.0,0.0,0.0,0.0
土地革命战争,0.0,2.0,0.0,0.0,0.0
诗篇,0.0,2.0,0.0,0.0,0.0
成诗,0.0,2.0,0.0,0.0,0.0
品种,0.0,7.0,0.0,0.0,0.0
桂花,0.0,7.0,0.0,0.0,0.0
园林,0.0,4.0,0.0,0.0,0.0
冷泉,0.0,2.0,0.0,0.0,0.0
度假区,0.0,4.0,0.0,0.0,0.0
出水量,0.0,2.0,0.0,0.0,0.0
水温,0.0,2.0,0.0,0.0,0.0
田园风光,0.0,2.0,0.0,0.0,0.0
市县,0.0,4.0,0.0,0.0,0.0
融媒,0.0,2.0,0.0,0.0,0.0
定西,0.0,4.0,0.0,0.0,0.0
榆中,0.0,4.0,0.0,0.0,0.0
岷县,0.0,13.0,0.0,0.0,0.0
旋窝,0.0,10.0,0.0,0.0,0.0
朋友,0.0,10.0,0.0,0.0,0.0
市民,0.0,20.0,0.0,0.0,0.0
助力,0.0,13.0,0.0,0.0,0.0
办法,0.0,3.0,0.0,0.0,0.0
法定,0.0,4.0,0.0,0.0,0.0
入场,0.0,4.0,0.0,0.0,0.0
闭馆,0.0,13.0,0.0,0.0,0.0
暑期社会,0.0,7.0,0.0,0.0,0.0
传播学院,0.0,2.0,0.0,0.0,0.0
根据地,0.0,8.0,0.0,0.0,0.0
重温,0.0,35.0,0.0,0.0,0.0
党旗,0.0,3.0,0.0,0.0,0.0
右拳,0.0,4.0,0.0,0.0,0.0
政治信仰,0.0,2.0,0.0,0.0,0.0
永葆,0.0,2.0,0.0,0.0,0.0
本色,0.0,2.0,0.0,0.0,0.0
崇高,0.0,3.0,0.0,0.0,0.0
团委,0.0,18.0,0.0,0.0,0.0
机电,0.0,2.0,0.0,0.0,0.0
海峡,0.0,2.0,0.0,0.0,0.0
理工学院,0.0,2.0,0.0,0.0,0.0
化工学院,0.0,2.0,0.0,0.0,0.0
国际,0.0,9.0,0.0,0.0,0.0
院团委,0.0,2.0,0.0,0.0,0.0
音乐学院,0.0,2.0,0.0,0.0,0.0
长征路,0.0,29.0,0.0,0.0,0.0
宁化县,0.0,5.0,0.0,0.0,0.0
主力,0.0,6.0,0.0,0.0,0.0
出发地,0.0,2.0,0.0,0.0,0.0
苏维埃政府,0.0,15.0,0.0,0.0,0.0
凤山,0.0,2.0,0.0,0.0,0.0
大王,0.0,2.0,0.0,0.0,0.0
隘门,0.0,2.0,0.0,0.0,0.0
方向,0.0,4.0,0.0,0.0,0.0
文峰,0.0,4.0,0.0,0.0,0.0
民警,0.0,9.0,0.0,0.0,0.0
武进区,0.0,2.0,0.0,0.0,0.0
人员,0.0,12.0,0.0,0.0,0.0
湖塘镇,0.0,2.0,0.0,0.0,0.0
关工委,0.0,2.0,0.0,0.0,0.0
采菱,0.0,2.0,0.0,0.0,0.0
社区,0.0,33.0,0.0,0.0,0.0
辅导员,0.0,2.0,0.0,0.0,0.0
中医药大学,0.0,3.0,0.0,0.0,0.0
义诊,0.0,4.0,0.0,0.0,0.0
进社区,0.0,2.0,0.0,0.0,0.0
香囊,0.0,2.0,0.0,0.0,0.0
八段锦,0.0,2.0,0.0,0.0,0.0
悬壶,0.0,2.0,0.0,0.0,0.0
服务队,0.0,2.0,0.0,0.0,0.0
专业,0.0,4.0,0.0,0.0,0.0
百姓,0.0,2.0,0.0,0.0,0.0
西电微,0.0,2.0,0.0,0.0,0.0
西安电子科技大学,0.0,2.0,0.0,0.0,0.0
建院,0.0,2.0,0.0,0.0,0.0
办学,0.0,7.0,0.0,0.0,0.0
叶坪,0.0,8.0,0.0,0.0,0.0
同学,0.0,26.0,0.0,0.0,0.0
学校,0.0,14.0,0.0,0.0,0.0
张伟华,0.0,2.0,0.0,0.0,0.0
列宁,0.0,5.0,0.0,0.0,0.0
二十大,0.0,7.0,0.0,0.0,0.0
山岗,0.0,2.0,0.0,0.0,0.0
成果,0.0,8.0,0.0,0.0,0.0
西电,0.0,2.0,0.0,0.0,0.0
共青团中央,0.0,9.0,0.0,0.0,0.0
微言,0.0,2.0,0.0,0.0,0.0
光荣传统,0.0,6.0,0.0,0.0,0.0
长宁,0.0,5.0,0.0,0.0,0.0
公安分局,0.0,2.0,0.0,0.0,0.0
人口,0.0,2.0,0.0,0.0,0.0
办公室,0.0,5.0,0.0,0.0,0.0
建党,0.0,27.0,0.0,0.0,0.0
警民,0.0,4.0,0.0,0.0,0.0
直通车,0.0,4.0,0.0,0.0,0.0
局机关,0.0,4.0,0.0,0.0,0.0
现所,0.0,2.0,0.0,0.0,0.0
四川,0.0,7.0,0.0,0.0,0.0
森林,0.0,6.0,0.0,0.0,0.0
消防,0.0,8.0,0.0,0.0,0.0
灵关,0.0,2.0,0.0,0.0,0.0
陈云,0.0,6.0,0.0,0.0,0.0
史实,0.0,7.0,0.0,0.0,0.0
夹金山,0.0,4.0,0.0,0.0,0.0
纪念碑,0.0,11.0,0.0,0.0,0.0
朱德,0.0,26.0,0.0,0.0,0.0
历史背景,0.0,2.0,0.0,0.0,0.0
勇士,0.0,3.0,0.0,0.0,0.0
史料,0.0,16.0,0.0,0.0,0.0
上海市,0.0,21.0,0.0,0.0,0.0
隶属于,0.0,3.0,0.0,0.0,0.0
旅游局,0.0,12.0,0.0,0.0,0.0
直属,0.0,2.0,0.0,0.0,0.0
中央局,0.0,3.0,0.0,0.0,0.0
蔡元培,0.0,2.0,0.0,0.0,0.0
故居,0.0,24.0,0.0,0.0,0.0
地下组织,0.0,2.0,0.0,0.0,0.0
斗争史,0.0,4.0,0.0,0.0,0.0
刘长胜,0.0,5.0,0.0,0.0,0.0
特委,0.0,2.0,0.0,0.0,0.0
元利,0.0,2.0,0.0,0.0,0.0
当铺,0.0,2.0,0.0,0.0,0.0
面向,0.0,3.0,0.0,0.0,0.0
代表团,0.0,6.0,0.0,0.0,0.0
茨坪,0.0,17.0,0.0,0.0,0.0
黄洋界,0.0,5.0,0.0,0.0,0.0
亮点,0.0,2.0,0.0,0.0,0.0
居民收入,0.0,2.0,0.0,0.0,0.0
旧城,0.0,2.0,0.0,0.0,0.0
高度,0.0,2.0,0.0,0.0,0.0
之桥,0.0,2.0,0.0,0.0,0.0
大洋,0.0,2.0,0.0,0.0,0.0
中拉,0.0,4.0,0.0,0.0,0.0
图片,0.0,16.0,0.0,0.0,0.0
道路,0.0,10.0,0.0,0.0,0.0
人生,0.0,3.0,0.0,0.0,0.0
青春,0.0,19.0,0.0,0.0,0.0
外国,0.0,4.0,0.0,0.0,0.0
参访团,0.0,4.0,0.0,0.0,0.0
峰会,0.0,2.0,0.0,0.0,0.0
非洲,0.0,2.0,0.0,0.0,0.0
亚太,0.0,2.0,0.0,0.0,0.0
枣园,0.0,17.0,0.0,0.0,0.0
植被,0.0,2.0,0.0,0.0,0.0
生态,0.0,11.0,0.0,0.0,0.0
环境保护,0.0,4.0,0.0,0.0,0.0
有益,0.0,4.0,0.0,0.0,0.0
西安,0.0,18.0,0.0,0.0,0.0
一带,0.0,2.0,0.0,0.0,0.0
李明阳,0.0,1.0,0.0,0.0,0.0
高悦莹,0.0,1.0,0.0,0.0,0.0
师大附中,0.0,4.0,0.0,0.0,0.0
遂川县,0.0,2.0,0.0,0.0,0.0
童轩,0.0,2.0,0.0,0.0,0.0
师生,0.0,3.0,0.0,0.0,0.0
草林,0.0,2.0,0.0,0.0,0.0
美丽,0.0,18.0,0.0,0.0,0.0
仪式,0.0,22.0,0.0,0.0,0.0
填词,0.0,2.0,0.0,0.0,0.0
方式,0.0,17.0,0.0,0.0,0.0
体会,0.0,12.0,0.0,0.0,0.0
洗礼,0.0,10.0,0.0,0.0,0.0
学生,0.0,11.0,0.0,0.0,0.0
生平,0.0,5.0,0.0,0.0,0.0
事迹,0.0,8.0,0.0,0.0,0.0
传承者,0.0,2.0,0.0,0.0,0.0
继承者,0.0,2.0,0.0,0.0,0.0
范围,0.0,6.0,0.0,0.0,0.0
燃放烟花,0.0,4.0,0.0,0.0,0.0
炮竹,0.0,1.0,0.0,0.0,0.0
通告,0.0,3.0,0.0,0.0,0.0
皇宫,0.0,3.0,0.0,0.0,0.0
临江,0.0,3.0,0.0,0.0,0.0
大观楼,0.0,2.0,0.0,0.0,0.0
万寿宫,0.0,3.0,0.0,0.0,0.0
刘公庙,0.0,2.0,0.0,0.0,0.0
彭氏,0.0,2.0,0.0,0.0,0.0
宗祠,0.0,2.0,0.0,0.0,0.0
永镇,0.0,2.0,0.0,0.0,0.0
古建筑,0.0,5.0,0.0,0.0,0.0
中华民族,0.0,4.0,0.0,0.0,0.0
瑰宝,0.0,1.0,0.0,0.0,0.0
火灾事故,0.0,1.0,0.0,0.0,0.0
文物保护法,0.0,1.0,0.0,0.0,0.0
烟花爆竹,0.0,3.0,0.0,0.0,0.0
管理条例,0.0,1.0,0.0,0.0,0.0
城区,0.0,4.0,0.0,0.0,0.0
规定,0.0,7.0,0.0,0.0,0.0
爆竹,0.0,2.0,0.0,0.0,0.0
烧纸,0.0,2.0,0.0,0.0,0.0
鞭炮,0.0,1.0,0.0,0.0,0.0
孔明灯,0.0,1.0,0.0,0.0,0.0
宗教,0.0,1.0,0.0,0.0,0.0
场所,0.0,11.0,0.0,0.0,0.0
敬香,0.0,2.0,0.0,0.0,0.0
祈福,0.0,1.0,0.0,0.0,0.0
法律法规,0.0,4.0,0.0,0.0,0.0
宫观,0.0,1.0,0.0,0.0,0.0
地点,0.0,6.0,0.0,0.0,0.0
烧香,0.0,1.0,0.0,0.0,0.0
商户,0.0,1.0,0.0,0.0,0.0
主人翁,0.0,1.0,0.0,0.0,0.0
严格遵守,0.0,5.0,0.0,0.0,0.0
一堂课,0.0,3.0,0.0,0.0,0.0
学堂,0.0,4.0,0.0,0.0,0.0
乡间,0.0,2.0,0.0,0.0,0.0
寻乌,0.0,11.0,0.0,0.0,0.0
草地,0.0,3.0,0.0,0.0,0.0
列队,0.0,1.0,0.0,0.0,0.0
徽章,0.0,1.0,0.0,0.0,0.0
深圳,0.0,2.0,0.0,0.0,0.0
特区,0.0,1.0,0.0,0.0,0.0
东道主,0.0,1.0,0.0,1.0,0.0
作风,0.0,5.0,0.0,0.0,0.0
书写,0.0,1.0,0.0,0.0,0.0
黄浦,0.0,5.0,0.0,0.0,0.0
群众性,0.0,4.0,0.0,0.0,0.0
空间,0.0,7.0,0.0,0.0,0.0
拉开帷幕,0.0,2.0,0.0,0.0,2.0
中共七大,0.0,23.0,0.0,0.0,0.0
经典,0.0,24.0,0.0,0.0,0.0
董朝杰,0.0,2.0,0.0,0.0,0.0
来源,0.0,13.0,0.0,0.0,0.0
机会,0.0,3.0,0.0,0.0,0.0
宜春,0.0,11.0,0.0,0.0,0.0
县委,0.0,9.0,0.0,0.0,0.0
县长,0.0,4.0,0.0,0.0,0.0
李永军,0.0,12.0,0.0,0.0,0.0
全县,0.0,11.0,0.0,0.0,0.0
政府,0.0,17.0,0.0,0.0,0.0
常务,0.0,2.0,0.0,0.0,0.0
副县长,0.0,3.0,0.0,0.0,0.0
县政府,0.0,6.0,0.0,0.0,0.0
负责人,0.0,8.0,0.0,0.0,0.0
晋塔村,0.0,4.0,0.0,0.0,0.0
施工现场,0.0,6.0,0.0,0.0,0.0
下寺,0.0,8.0,0.0,0.0,0.0
闫家沟,0.0,4.0,0.0,0.0,0.0
示范园,0.0,4.0,0.0,0.0,0.0
四厂,0.0,4.0,0.0,0.0,0.0
天然气,0.0,6.0,0.0,0.0,0.0
地面,0.0,4.0,0.0,0.0,0.0
石门,0.0,4.0,0.0,0.0,0.0
豆腐,0.0,5.0,0.0,0.0,0.0
辰荟丰,0.0,2.0,0.0,0.0,0.0
饲草,0.0,2.0,0.0,0.0,0.0
加工厂,0.0,2.0,0.0,0.0,0.0
西门,0.0,4.0,0.0,0.0,0.0
听取汇报,0.0,2.0,0.0,0.0,0.0
研究部署,0.0,2.0,0.0,0.0,0.0
全域,0.0,4.0,0.0,0.0,0.0
重大意义,0.0,3.0,0.0,0.0,0.0
思路,0.0,2.0,0.0,0.0,0.0
内涵,0.0,10.0,0.0,0.0,0.0
风格,0.0,3.0,0.0,0.0,0.0
标识,0.0,4.0,0.0,0.0,0.0
标牌,0.0,2.0,0.0,0.0,0.0
关键,0.0,2.0,0.0,0.0,0.0
节点,0.0,4.0,0.0,0.0,0.0
优势,0.0,3.0,0.0,0.0,0.0
兴旺,0.0,2.0,0.0,0.0,0.0
首要任务,0.0,2.0,0.0,0.0,0.0
目的,0.0,4.0,0.0,0.0,0.0
村情,0.0,2.0,0.0,0.0,0.0
实际,0.0,8.0,0.0,0.0,0.0
精准,0.0,2.0,0.0,0.0,0.0
科学,0.0,6.0,0.0,0.0,0.0
定位,0.0,2.0,0.0,0.0,0.0
大力发展,0.0,3.0,0.0,0.0,0.0
农民收入,0.0,4.0,0.0,0.0,0.0
力求,0.0,4.0,0.0,0.0,0.0
技术,0.0,5.0,0.0,0.0,0.0
渠道,0.0,2.0,0.0,0.0,0.0
资金,0.0,2.0,0.0,0.0,0.0
经营性,0.0,4.0,0.0,0.0,0.0
资产,0.0,2.0,0.0,0.0,0.0
农带,0.0,2.0,0.0,0.0,0.0
机制,0.0,11.0,0.0,0.0,0.0
内生,0.0,2.0,0.0,0.0,0.0
将村,0.0,2.0,0.0,0.0,0.0
部门,0.0,15.0,0.0,0.0,0.0
油气,0.0,2.0,0.0,0.0,0.0
理念,0.0,4.0,0.0,0.0,0.0
全力,0.0,4.0,0.0,0.0,0.0
信心,0.0,4.0,0.0,0.0,0.0
作贡献,0.0,2.0,0.0,0.0,0.0
民生,0.0,5.0,0.0,0.0,0.0
实事,0.0,2.0,0.0,0.0,0.0
共同体,0.0,4.0,0.0,0.0,0.0
中华路,0.0,9.0,0.0,0.0,0.0
街道,0.0,23.0,0.0,0.0,0.0
都府,0.0,19.0,0.0,0.0,0.0
中山路,0.0,2.0,0.0,0.0,0.0
解放路,0.0,2.0,0.0,0.0,0.0
合围,0.0,2.0,0.0,0.0,0.0
区域,0.0,4.0,0.0,0.0,0.0
辖区,0.0,6.0,0.0,0.0,0.0
美称,0.0,2.0,0.0,0.0,0.0
小巷,0.0,2.0,0.0,0.0,0.0
中央政治局常委,0.0,46.0,0.0,0.0,0.0
纪念地,0.0,77.0,0.0,0.0,0.0
中共中央,0.0,77.0,0.0,0.0,0.0
中央军委,0.0,26.0,0.0,0.0,0.0
李强,0.0,23.0,0.0,0.0,0.0
赵乐际,0.0,23.0,0.0,0.0,0.0
王沪宁,0.0,23.0,0.0,0.0,0.0
蔡奇,0.0,23.0,0.0,0.0,0.0
丁薛祥,0.0,23.0,0.0,0.0,0.0
李希,0.0,23.0,0.0,0.0,0.0
最高人民检察院,0.0,4.0,0.0,0.0,0.0
鞠鹏,0.0,8.0,0.0,0.0,0.0
独家,0.0,8.0,0.0,0.0,0.0
网站,0.0,3.0,0.0,0.0,0.0
吕梁,0.0,6.0,0.0,0.0,0.0
资讯,0.0,3.0,0.0,0.0,0.0
权威,0.0,2.0,0.0,0.0,0.0
地址,0.0,8.0,0.0,0.0,0.0
文字,0.0,10.0,0.0,0.0,0.0
张晓松,0.0,6.0,0.0,0.0,0.0
林晖,0.0,6.0,0.0,0.0,0.0
摄影记者,0.0,6.0,0.0,0.0,6.0
燕雁,0.0,6.0,0.0,0.0,0.0
丁林,0.0,6.0,0.0,0.0,0.0
王晔,0.0,6.0,0.0,0.0,0.0
夜线,0.0,4.0,0.0,0.0,0.0
串珠,0.0,2.0,0.0,0.0,0.0
成链,0.0,2.0,0.0,0.0,0.0
见面,0.0,4.0,0.0,0.0,0.0
总长,0.0,2.0,0.0,0.0,0.0
起点,0.0,5.0,0.0,0.0,0.0
苏州河,0.0,2.0,0.0,0.0,0.0
步道,0.0,6.0,0.0,0.0,0.0
游线,0.0,2.0,0.0,0.0,0.0
平民,0.0,2.0,0.0,0.0,0.0
女校,0.0,2.0,0.0,0.0,0.0
驻沪,0.0,2.0,0.0,0.0,0.0
特点,0.0,5.0,0.0,0.0,0.0
管理局,0.0,8.0,0.0,0.0,0.0
规划,0.0,5.0,0.0,0.0,0.0
信息,0.0,5.0,0.0,0.0,0.0
王维,0.0,2.0,0.0,0.0,0.0
凤一,0.0,2.0,0.0,0.0,0.0
市政道路,0.0,2.0,0.0,0.0,0.0
仓库,0.0,3.0,0.0,0.0,0.0
南康,0.0,4.0,0.0,0.0,0.0
宋城,0.0,2.0,0.0,0.0,0.0
赣州,0.0,10.0,0.0,0.0,0.0
集市,0.0,2.0,0.0,0.0,0.0
唐江,0.0,6.0,0.0,0.0,0.0
宋至清,0.0,2.0,0.0,0.0,0.0
古镇,0.0,6.0,0.0,0.0,0.0
唐江镇,0.0,4.0,0.0,0.0,0.0
进士,0.0,6.0,0.0,0.0,0.0
钟屋,0.0,2.0,0.0,0.0,0.0
卢屋村,0.0,2.0,0.0,0.0,0.0
文风,0.0,2.0,0.0,0.0,0.0
镇党委,0.0,2.0,0.0,0.0,0.0
卢屋,0.0,2.0,0.0,0.0,0.0
幸屋村,0.0,2.0,0.0,0.0,0.0
